Row,z_1,z_2
bnd_pnt_1,1.06798735699609,-2.77742709243793
bnd_pnt_2,0.367714122470443,-3.51136682053286
bnd_pnt_3,0.291544692915767,-3.21990095963887
bnd_pnt_4,0.0324345405449645,-2.83493801951301
bnd_pnt_5,-0.46056311802876,-2.67707355916721
bnd_pnt_6,-1.24954175821024,-1.92085702143682
bnd_pnt_7,NaN,NaN
bnd_pnt_8,1.95828494226765,1.58719375506457
bnd_pnt_9,2.51612685215632,1.7948999695574
bnd_pnt_10,2.87073860702391,1.66173406699331
bnd_pnt_11,3.6376670590823,0.48839460886698
bnd_pnt_12,3.5591374614949,0.164993466175026
bnd_pnt_13,3.9628843836446,-0.708506905079906
bnd_pnt_14,3.93695990787297,-1.66435367560339
bnd_pnt_15,4.17423466292906,-1.92886692315874
bnd_pnt_16,3.81585511976118,-2.31994034509639
bnd_pnt_17,4.26002877923339,-3.09732768195972
bnd_pnt_18,3.402168140452,-2.56701590680504
bnd_pnt_19,2.68262132658793,-2.40586612383665
bnd_pnt_20,1.74562315118455,-2.71006146756227
bnd_pnt_21,NaN,NaN
bnd_pnt_22,-1.6358503753098,-1.21690730337631
bnd_pnt_23,-1.9152239615263,-1.08498382357071
bnd_pnt_24,-1.86349324757038,-0.38778275127003
